mmsi,acqtime,cog,latitude,longitude,status,true_head,avg_lon,avg_lat
413794316,1673720483,0,32557098,120434898,0,0,,
413794316,1673720602,0,32557098,120434898,0,0,,
413794316,1673720630,0,32557131,120434881,0,0,,
413794316,1673720632,0,32557098,120434898,0,0,,
413794316,1673721211,0,32557098,120434898,0,0,,
413794316,1673721226,0,32557098,120434898,0,0,,
413794316,1673721240,0,32557131,120434846,0,0,,
413794316,1673721241,0,32557098,120434898,0,0,,
413794316,1673721256,0,32557098,120434898,0,0,,
413794316,1673721328,0,32557125,120434855,0,0,,
413794316,1673721329,0,32557098,120434898,0,0,,
413794316,1673721537,0,32557098,120434898,0,0,,
413794316,1673721553,0,32557098,120434898,0,0,,
413794316,1673721566,0,32557131,120434855,0,0,,
413794316,1673721567,0,32557098,120434898,0,0,,
413794316,1673721671,0,32557098,120434898,0,0,,
413794316,1673721715,0,32557131,120434865,0,0,,
413794316,1673721716,0,32557098,120434898,0,0,,
413794316,1673722666,0,32557098,120434898,0,0,,
413794316,1673722679,0,32557121,120434886,0,0,,
413794316,1673722680,0,32557098,120434898,0,0,,
413794316,1673722991,0,32557125,120434851,0,0,,
413794316,1673723051,0,32557125,120434856,0,0,,
413794316,1673723052,0,32557098,120434898,0,0,,
413794316,1673725223,0,32557098,120434898,0,0,,
413794316,1673725253,0,32557098,120434898,0,0,,
413794316,1673725260,0,32557131,120434870,0,0,,
413794316,1673725340,0,32557121,120434871,0,0,,
413794316,1673725341,0,32557098,120434898,0,0,,
413794316,1673725505,0,32557098,120434898,0,0,,
413794316,1673725534,0,32557136,120434871,0,0,,
413794316,1673725539,0,32557098,120434898,0,0,,
413794316,1673725699,0,32557098,120434898,0,0,,
413794316,1673725714,0,32557098,120434898,0,0,,
413794316,1673725728,0,32557125,120434861,0,0,,
413794316,1673725832,0,32557098,120434898,0,0,,
413794316,1673725863,0,32557098,120434898,0,0,,
413794316,1673725878,0,32557098,120434898,0,0,,
413794316,1673725892,0,32557136,120434871,0,0,,
413794316,1673726325,0,32557098,120434898,0,0,,
413794316,1673726381,0,32557121,120434861,0,0,,
413794316,1673726382,0,32557098,120434898,0,0,,
413794316,1673726695,0,32557098,120434898,0,0,,
413794316,1673726725,0,32557098,120434898,0,0,,
413794316,1673726738,0,32557125,120434866,0,0,,
413794316,1673726843,0,32557098,120434898,0,0,,
413794316,1673726873,0,32557098,120434898,0,0,,
413794316,1673726879,0,32557131,120434856,0,0,,
413794316,1673726976,0,32557098,120434898,0,0,,
413794316,1673726991,0,32557098,120434898,0,0,,
413794316,1673727004,0,32557135,120434855,0,0,,
413794316,1673727021,0,32557098,120434898,0,0,,
413794316,1673727809,0,32557098,120434898,0,0,,
413794316,1673727871,0,32557098,120434898,0,0,,
413794316,1673727880,0,32557135,120434866,0,0,,
413794316,1673727882,0,32557098,120434898,0,0,,
413794316,1673728045,0,32557098,120434898,0,0,,
413794316,1673728091,0,32557098,120434898,0,0,,
413794316,1673728106,0,32557098,120434799,0,0,,
413794316,1673728268,0,32557125,120434851,0,0,,
413794316,1673728490,0,32557131,120434850,0,0,,
413794316,1673728506,0,32557098,120434898,0,0,,
413794316,1673728625,0,32557098,120434898,0,0,,
413794316,1673728654,0,32557135,120434866,0,0,,
413794316,1673728657,0,32557098,120434898,0,0,,
413794316,1673728967,0,32557098,120434898,0,0,,
413794316,1673728997,0,32557136,120434876,0,0,,
413794316,1673729001,0,32557098,120434898,0,0,,
413794316,1673729016,0,32557098,120434898,0,0,,
413794316,1673729070,0,32557098,120434898,0,0,,
413794316,1673729084,0,32557131,120434876,0,0,,
413794316,1673729203,0,32557098,120434898,0,0,,
413794316,1673729217,0,32557115,120434876,0,0,,
413794316,1673729221,0,32557098,120434898,0,0,,
413794316,1673729441,0,32557096,120434851,0,0,,
413794316,1673729980,0,32557098,120435204,2,0,,
413794316,1673730010,0,32557098,120435303,2,0,,
413794316,1673730054,1270,32557105,120435321,5,1200,,
413794316,1673730144,300,32557315,120435456,4,300,,
413794316,1673730145,300,32557301,120435501,4,300,,
413794316,1673730315,33910,32558301,120434991,19,33900,,
413794316,1673730317,33900,32558300,120434997,19,33900,,
413794316,1673730359,34420,32558795,120434806,24,34400,,
413794316,1673730377,34410,32558799,120434799,24,34400,,
413794316,1673730959,0,32567881,120433606,38,0,,
413794316,1673731229,6390,32571585,120436630,39,6300,,
413794316,1673733015,4310,32572570,120473396,36,4200,,
413794316,1673736590,0,32634861,120475456,35,0,,
413794316,1673737304,33200,32646101,120469555,38,33100,,
413794316,1673746245,33410,32782069,120383036,37,33400,,
413794316,1673749382,33330,32831801,120351141,41,33300,,
413794316,1673749701,33020,32836899,120347900,38,33000,,
413794316,1673750061,33200,32842799,120343902,41,33200,,
413794316,1673750255,33120,32846199,120341797,42,33100,,
413794316,1673750570,33150,32851601,120338303,42,33100,,
413794316,1673750689,33350,32853699,120336997,43,33300,,
413794316,1673750733,33050,32854500,120336502,41,33000,,
413794316,1673750794,33060,32855499,120335800,41,33000,,
413794316,1673750900,33070,32857300,120334602,42,33000,,
413794316,1673751051,33160,32859900,120332901,42,33100,,
413794316,1673751353,33160,32865101,120329697,41,33100,,
413794316,1673751488,33140,32867401,120328145,39,33100,,
413794316,1673751535,33060,32868197,120327698,41,33000,,
413794316,1673751685,33760,32870700,120325996,36,33700,,
413794316,1673751838,33120,32873299,120324402,41,33100,,
413794316,1673752276,33210,32880699,120319702,40,33200,,
413794316,1673752427,33250,32883201,120318100,39,33200,,
413794316,1673752609,33060,32886100,120316200,38,33000,,
413794316,1673752881,33170,32890701,120313202,42,33100,,
413794316,1673753020,32970,32893002,120311699,40,32900,,
413794316,1673753220,33690,32896400,120309601,41,33600,,
413794316,1673757645,100,32982300,120312102,41,100,,
413794316,1673757689,0,32983199,120312102,41,0,,
413794316,1673757690,0,32983199,120312102,41,0,,
413794316,1673759042,100,33009326,120313131,41,100,,
413794316,1673759221,200,33046000,120314499,42,200,,
413794316,1673759483,100,33017795,120313391,41,100,,
413794316,1673766600,35950,33157299,120318802,40,35900,,
413794316,1673769601,35700,33214100,120320198,41,35700,,
413794316,1673769951,32570,33220199,120317398,40,32500,,
413794316,1673782653,32080,33409956,120154005,40,32000,,
413794316,1673786737,31920,33470705,120093975,39,31900,,
413794316,1673788707,31670,33499930,120064870,41,31600,,
413794316,1673801976,32480,33711296,119886450,41,32400,,
413794316,1673803025,32680,33728286,119872431,43,32600,,
413794316,1673803057,32610,33728802,119872002,42,32600,,
413794316,1673803557,32680,33736900,119865303,42,32600,,
413794316,1673803822,32590,33741199,119861900,41,32500,,
413794316,1673804311,32210,33748798,119855003,42,32200,,
413794316,1673804388,32170,33749901,119853897,42,32100,,
413794316,1673804614,31970,33753436,119850506,41,31900,,
413794316,1673804723,32010,33755100,119848900,42,32000,,
413794316,1673804860,32000,33757098,119846901,41,32000,,
413794316,1673805515,32010,33767100,119837799,41,32000,,
413794316,1673805622,32000,33768700,119836197,42,32000,,
413794316,1673805848,32780,33772366,119833231,41,32700,,
413794316,1673805930,31680,33773602,119832199,38,31600,,
413794316,1673806430,32690,33780850,119826701,39,32600,,
413794316,1673806552,31280,33782398,119824997,38,31200,,
413794316,1673806888,26310,33784199,119818603,36,26300,,
413794316,1673807225,24730,33782902,119811699,38,24700,,
413794316,1673807845,23480,33775501,119801902,39,23400,,
413794316,1673807926,26070,33774799,119800102,39,26000,,
413794316,1673808078,30880,33775299,119796997,38,30800,,
413794316,1673808546,30090,33781901,119791051,38,30000,,
413794316,1673808592,28420,33782200,119790199,36,28400,,
413794316,1673809168,24350,33780399,119778397,39,24300,,
413794316,1673809213,24240,33780102,119777702,39,24200,,
413794316,1673809215,24240,33780102,119777702,39,24200,,
413794316,1673809486,23380,33777699,119772499,38,23300,,
413794316,1673809501,23320,33777599,119772201,38,23300,,
413794316,1673809502,23320,33777599,119772201,38,23300,,
413794316,1673809684,22030,33775299,119769501,38,22000,,
413794316,1673809713,21990,33774799,119769096,38,21900,,
413794316,1673809714,21990,33774799,119769096,38,21900,,
413794316,1673810032,21120,33770302,119764900,38,21100,,
413794316,1673810048,20920,33770000,119764702,38,20900,,
413794316,1673810049,20920,33770000,119764702,38,20900,,
413794316,1673810185,20620,33767799,119763397,39,20600,,
413794316,1673810230,20090,33767100,119763000,38,20000,,
413794316,1673810231,20090,33767100,119763000,38,20000,,
413794316,1673810518,15020,33762100,119762398,36,15000,,
413794316,1673810881,12100,33758598,119767700,35,12100,,
413794316,1673811460,25260,33750401,119771300,35,25200,,
413794316,1673814410,27710,33760799,119716797,32,27700,,
413794316,1673824008,0,33818021,119641765,0,0,,
413794316,1673824025,0,33818001,119641800,0,0,,
413794316,1674106376,2750,33769600,119764197,59,2700,,
413794316,1674109983,0,33775299,119770203,0,0,,
413794316,1674110039,0,33775326,119770235,0,0,,
413794316,1674110043,0,33775299,119770203,0,0,,
413794316,1674111632,0,33775200,119770203,0,0,,
413794316,1674111664,0,33775200,119770302,0,0,,
413794316,1674111677,0,33775200,119770203,0,0,,
413794316,1674112548,0,33775299,119770302,0,0,,
413794316,1674112571,0,33775299,119770302,2,0,,
413794316,1674112588,0,33775299,119770203,0,0,,
413794316,1674113692,0,33775299,119770203,0,0,,
413794316,1674694131,0,33779075,119826316,0,0,,
413794316,1674696773,6910,33782001,119782898,56,6900,,
413794316,1674697501,6930,33775002,119800400,49,6900,,
413794316,1674697986,6380,33782600,119811501,55,6300,,
413794316,1674698155,7780,33784000,119816399,55,7700,,
413794316,1674698381,12470,33783298,119823097,54,12400,,
413794316,1674698720,20240,33779499,119826201,14,20200,,
413794316,1674698747,19350,33779301,119826103,13,19300,,
413794316,1674698763,18930,33779301,119826103,11,18900,,
413794316,1674698856,14790,33778998,119826103,4,14700,,
413794316,1674699616,0,33778900,119826103,0,0,,
413794316,1674699631,0,33778936,119826110,0,0,,
413794316,1674699638,0,33778900,119826103,0,0,,
413794316,1674699768,0,33778900,119826103,0,0,,
413794316,1674699786,0,33778940,119826136,0,0,,
413794316,1674699787,0,33778900,119826103,0,0,,
413794316,1674700407,0,33778998,119826103,0,0,,
413794316,1674700436,0,33778970,119826145,0,0,,
413794316,1674700437,0,33778998,119826103,0,0,,
413794316,1674700666,0,33778998,119826103,1,0,,
413794316,1674700679,0,33778998,119826103,0,0,,
413794316,1674700693,0,33778965,119826140,0,0,,
413794316,1674700724,0,33778966,119826141,0,0,,
413794316,1674700740,0,33778998,119826103,0,0,,
413794316,1674700815,0,33778998,119826103,0,0,,
413794316,1674700829,0,33778961,119826130,0,0,,
413794316,1674700830,0,33778998,119826103,0,0,,
413794316,1674700860,0,33778961,119826136,0,0,,
413794316,1674700861,0,33778998,119826103,0,0,,
413794316,1674701118,0,33778998,119826103,0,0,,
413794316,1674701133,0,33778998,119826103,0,0,,
413794316,1674701152,0,33778998,119826201,1,0,,
413794316,1674701163,0,33778998,119826201,0,0,,
413794316,1674701179,0,33778998,119826103,0,0,,
413794316,1674701285,0,33778998,119826103,0,0,,
413794316,1674701298,0,33778991,119826140,0,0,,
413794316,1674701300,0,33778998,119826103,0,0,,
413794316,1674701466,0,33778998,119826103,0,0,,
413794316,1674701495,0,33778990,119826141,0,0,,
413794316,1674701496,0,33778998,119826103,0,0,,
413794316,1674701723,0,33778998,119826103,0,0,,
413794316,1674701752,0,33778985,119826130,0,0,,
413794316,1674701754,0,33778998,119826103,0,0,,
413794316,1674702252,0,33779011,119826146,0,0,,
413794316,1674702332,0,33778998,119826103,1,0,,
413794316,1674702345,0,33779099,119826103,1,0,,
413794316,1674702359,0,33779099,119826103,1,0,,
413794316,1674702389,0,33778998,119826103,0,0,,
413794316,1674702633,0,33778998,119826103,0,0,,
413794316,1674702663,0,33778998,119826103,0,0,,
413794316,1674702676,0,33779051,119826081,0,0,,
413794316,1674702693,0,33779099,119826103,0,0,,
413794316,1674702873,19410,33778998,119826103,10,19400,,
413794316,1674702906,0,33778998,119826103,0,0,,
413794316,1674702912,0,33779040,119826096,0,0,,
413794316,1674702919,0,33778998,119826103,0,0,,
413794316,1674703177,0,33778998,119826103,0,0,,
413794316,1674703238,0,33778998,119826103,0,0,,
413794316,1674703252,0,33779036,119826105,0,0,,
413794316,1674703327,0,33779036,119826086,0,0,,
413794316,1674703388,0,33779031,119826091,0,0,,
413794316,1674703390,0,33778998,119826103,0,0,,
413794316,1674703450,0,33779051,119826110,0,0,,
413794316,1674703495,0,33779050,119826101,0,0,,
413794316,1674703513,0,33778998,119826103,0,0,,
413794316,1674703541,0,33778998,119826103,0,0,,
413794316,1674703571,0,33779099,119826103,0,0,,
413794316,1674703587,0,33778998,119826103,0,0,,
413794316,1674703708,0,33778998,119826103,0,0,,
413794316,1674703743,0,33779041,119826076,0,0,,
413794316,1674703753,0,33778998,119826103,0,0,,
413794316,1674704278,0,33779099,119826103,0,0,,
413794316,1674704292,0,33779099,119826103,0,0,,
413794316,1674704306,0,33779055,119826081,0,0,,
413794316,1674704307,0,33779099,119826103,0,0,,
413794316,1674704353,0,33779099,119826103,0,0,,
413794316,1674704428,0,33779099,119826103,0,0,,
413794316,1674704440,0,33779056,119826096,0,0,,
413794316,1674704443,0,33779099,119826103,0,0,,
413794316,1674704489,0,33779099,119826103,0,0,,
413794316,1674704504,0,33779099,119826103,0,0,,
413794316,1674704518,0,33779056,119826085,0,0,,
413794316,1674704519,0,33779099,119826103,0,0,,
413794316,1674704579,0,33779099,119826103,0,0,,
413794316,1674704608,0,33779051,119826086,0,0,,
413794316,1674704624,0,33779099,119826103,0,0,,
413794316,1674704941,0,33779099,119826103,0,0,,
413794316,1674704955,0,33779066,119826091,0,0,,
413794316,1674704957,0,33779099,119826103,0,0,,
413794316,1674705017,0,33779099,119826103,0,0,,
413794316,1674705107,0,33778998,119826103,0,0,,
413794316,1674705122,0,33779046,119826076,0,0,,
413794316,1674705168,0,33779099,119826103,0,0,,
413794316,1674705186,0,33779061,119826081,0,0,,
413794316,1674705198,0,33779099,119826103,0,0,,
413794316,1674705274,0,33779099,119826103,0,0,,
413794316,1674705318,0,33779081,119826090,0,0,,
413794316,1674705320,0,33779099,119826103,0,0,,
413794316,1674705546,0,33779099,119826103,0,0,,
413794316,1674705562,0,33779099,119826103,0,0,,
413794316,1674705576,0,33779061,119826081,0,0,,
413794316,1674705577,0,33779099,119826103,0,0,,
413794316,1674705803,0,33779099,119826103,0,0,,
413794316,1674705825,0,33779099,119826103,0,0,,
413794316,1674705831,0,33779065,119826080,0,0,,
413794316,1674705833,0,33779099,119826103,0,0,,
413794316,1674705952,0,33779046,119826056,0,0,,
413794316,1674705992,0,33779050,119826061,0,0,,
413794316,1674706014,0,33779099,119826103,0,0,,
413794316,1674706105,0,33779099,119826103,0,0,,
413794316,1674706139,0,33779050,119826081,0,0,,
413794316,1674706153,0,33778998,119826103,0,0,,
413794316,1674706256,0,33778998,119826103,0,0,,
413794316,1674706274,0,33778998,119826103,0,0,,
413794316,1674706285,0,33779050,119826091,0,0,,
413794316,1674706287,0,33778998,119826103,0,0,,
413794316,1674706332,0,33778998,119826103,0,0,,
413794316,1674706378,0,33779099,119826103,0,0,,
413794316,1674706421,0,33779046,119826091,0,0,,
413794316,1674706438,0,33778998,119826103,0,0,,
413794316,1674706453,0,33778998,119826103,0,0,,
413794316,1674706468,0,33779099,119826103,0,0,,
413794316,1674706589,0,33779099,119826103,0,0,,
413794316,1674706605,0,33779099,119826103,0,0,,
413794316,1674706635,0,33778998,119826103,0,0,,
413794316,1674706682,0,33779055,119826086,0,0,,
413794316,1674706683,0,33779099,119826103,0,0,,
413794316,1674706729,0,33778998,119826103,0,0,,
413794316,1674706759,0,33779099,119826103,0,0,,
413794316,1674706773,0,33779056,119826076,0,0,,
413794316,1674706789,0,33779051,119826081,0,0,,
413794316,1674706866,0,33778998,119826103,0,0,,
413794316,1674706879,0,33779041,119826086,0,0,,
413794316,1674706941,0,33778998,119826103,0,0,,
413794316,1674706985,0,33779036,119826086,0,0,,
413794316,1674706987,0,33778998,119826103,0,0,,
413794316,1674707225,0,33778998,119826103,0,0,,
413794316,1674707242,0,33778998,119826103,0,0,,
413794316,1674707254,0,33779041,119826086,0,0,,
413794316,1674707498,0,33778998,119826103,0,0,,
413794316,1674707515,0,33778998,119826103,0,0,,
413794316,1674707519,0,33779021,119826071,0,0,,
413794316,1674707529,0,33778998,119826103,0,0,,
413794316,1674707909,0,33778998,119826103,0,0,,
413794316,1674707952,0,33779031,119826096,0,0,,
413794316,1674707954,0,33778998,119826103,0,0,,
413794316,1674708258,0,33778998,119826103,0,0,,
413794316,1674708332,0,33779036,119826101,0,0,,
413794316,1674708334,0,33778998,119826103,0,0,,
413794316,1674708349,0,33778998,119826103,0,0,,
413794316,1674708363,0,33779036,119826091,0,0,,
413794316,1674708364,0,33778998,119826103,0,0,,
413794316,1674708668,0,33779099,119826103,0,0,,
413794316,1674708683,0,33779099,119826103,0,0,,
413794316,1674708698,0,33778998,119826103,0,0,,
413794316,1674708805,0,33779099,119826103,0,0,,
413794316,1674708834,0,33779099,119826103,0,0,,
413794316,1674708849,0,33779046,119826101,0,0,,
413794316,1674708850,0,33778998,119826103,0,0,,
413794316,1674708955,0,33779026,119826091,0,0,,
413794316,1674708956,0,33778998,119826103,0,0,,
413794316,1674709093,0,33778998,119826103,0,0,,
413794316,1674709123,0,33778998,119826103,0,0,,
413794316,1674709138,0,33779099,119826103,0,0,,
413794316,1674709321,0,33779099,119825996,0,0,,
413794316,1674709395,0,33779091,119826061,0,0,,
413794316,1674709399,0,33779099,119826103,0,0,,
413794316,1674709609,0,33779099,119826103,0,0,,
413794316,1674709623,0,33779088,119826075,0,0,,
413794316,1674709624,0,33779099,119826103,0,0,,
413794316,1674709716,0,33779099,119826103,0,0,,
413794316,1674709755,0,33779099,119826103,0,0,,
413794316,1674709760,0,33779080,119826076,0,0,,
413794316,1674709762,0,33779099,119826103,0,0,,
413794316,1674709869,0,33779099,119826103,0,0,,
413794316,1674709898,0,33779099,119826103,1,0,,
413794316,1674709913,0,33779099,119825996,1,0,,
413794316,1674710614,0,33779099,119825996,0,0,,
413794316,1674710629,0,33779099,119825996,0,0,,
413794316,1674710639,0,33779088,119826051,0,0,,
413794316,1674710781,0,33779099,119825996,0,0,,
413794316,1674710797,0,33779099,119825996,0,0,,
413794316,1674710810,0,33779096,119826051,0,0,,
413794316,1674710918,0,33779099,119825996,0,0,,
413794316,1674710933,0,33779099,119825996,0,0,,
413794316,1674710978,0,33779099,119826103,0,0,,
413794316,1674710994,0,33779099,119825996,0,0,,
413794316,1674711009,0,33779099,119825996,0,0,,
413794316,1674711023,0,33779085,119826055,0,0,,
413794316,1674711024,0,33779099,119825996,0,0,,
413794316,1674711175,0,33779099,119825996,0,0,,
413794316,1674711191,0,33779099,119825996,0,0,,
413794316,1674711206,0,33779099,119826103,0,0,,
413794316,1674711220,0,33779100,119826071,0,0,,
413794316,1674711222,0,33779099,119826103,0,0,,
413794316,1674711328,0,33779099,119826103,0,0,,
413794316,1674711359,0,33779099,119826103,0,0,,
413794316,1674711387,0,33779070,119826061,0,0,,
413794316,1674711388,0,33779099,119826103,0,0,,
413794316,1674711449,0,33779099,119826103,0,0,,
413794316,1674711464,0,33779099,119826103,0,0,,
413794316,1674711479,0,33779099,119825996,0,0,,
413794316,1674711493,0,33779071,119826065,0,0,,
413794316,1674711556,0,33779099,119825996,0,0,,
413794316,1674711670,0,33779081,119826066,0,0,,
413794316,1674711671,0,33779099,119826103,0,0,,
413794316,1674711746,0,33779099,119826103,0,0,,
413794316,1674711762,0,33779099,119826103,0,0,,
413794316,1674711777,0,33779099,119825996,1,0,,
413794316,1674711792,0,33779099,119825996,1,0,,
413794316,1674711822,0,33779099,119826103,2,0,,
413794316,1674712023,0,33779099,119825996,0,0,,
413794316,1674712035,0,33779099,119825996,0,0,,
413794316,1674712041,0,33779116,119826041,0,0,,
413794316,1674712056,0,33779099,119825996,0,0,,
413794316,1674712080,0,33779099,119825996,0,0,,
413794316,1674712109,0,33779121,119826041,0,0,,
413794316,1674712122,0,33779126,119826041,0,0,,
413794316,1674712126,0,33779099,119825996,0,0,,
413794316,1674712201,0,33779099,119825996,0,0,,
413794316,1674712262,0,33779099,119825996,0,0,,
413794316,1674712292,0,33779099,119825996,0,0,,
413794316,1674712307,0,33779202,119825996,0,0,,
413794316,1674712323,0,33779202,119825996,0,0,,
413794316,1674712338,0,33779202,119825996,0,0,,
413794316,1674712368,0,33779099,119825996,0,0,,
413794316,1674712465,0,33779131,119826026,0,0,,
413794316,1674712503,0,33779126,119826040,0,0,,
413794316,1674712507,0,33779099,119825996,0,0,,
413794316,1674712549,0,33779136,119826026,0,0,,
413794316,1674712566,0,33779099,119825996,0,0,,
413794316,1674712581,0,33779202,119825996,0,0,,
413794316,1674712732,0,33779099,119825996,0,0,,
413794316,1674712747,0,33779099,119825996,0,0,,
413794316,1674712761,0,33779146,119826031,0,0,,
413794316,1674712763,0,33779099,119825996,0,0,,
413794316,1674712793,0,33779099,119825996,0,0,,
413794316,1674712815,0,33779099,119825996,0,0,,
413794316,1674712823,0,33779202,119825996,0,0,,
413794316,1674712841,0,33779202,119825996,0,0,,
413794316,1674712882,0,33779136,119826036,0,0,,
413794316,1674712888,0,33779099,119825996,0,0,,
413794316,1674712899,0,33779099,119825996,0,0,,
413794316,1674712943,0,33779145,119826036,0,0,,
413794316,1674712947,0,33779099,119825996,0,0,,
413794316,1674713018,0,33779099,119825996,0,0,,
413794316,1674713039,0,33779136,119826035,0,0,,
413794316,1674713049,0,33779099,119825996,0,0,,
413794316,1674713246,0,33779099,119825996,0,0,,
413794316,1674713290,0,33779131,119826040,0,0,,
413794316,1674713293,0,33779099,119825996,0,0,,
413794316,1674713337,0,33779099,119825996,0,0,,
413794316,1674713367,0,33779099,119825996,2,0,,
413794316,1674713386,0,33779099,119826103,1,0,,
413794316,1674713397,0,33779099,119826103,1,0,,
413794316,1674713473,0,33779099,119826103,0,0,,
413794316,1674713486,0,33779130,119826060,0,0,,
413794316,1674713488,0,33779099,119825996,0,0,,
413794316,1674713548,0,33779099,119825996,0,0,,
413794316,1674713568,0,33779099,119825996,0,0,,
413794316,1674713577,0,33779133,119826060,0,0,,
413794316,1674713700,0,33779099,119825996,0,0,,
413794316,1674713729,0,33779141,119826046,1,0,,
413794316,1674713730,0,33779099,119825996,1,0,,
413794316,1674713745,0,33779099,119825996,2,0,,
413794316,1674713759,0,33779095,119826086,2,0,,
413794316,1674713760,15080,33779099,119826103,3,15000,,
413794316,1674713836,0,33778998,119826103,0,0,,
413794316,1674713851,0,33778998,119826103,1,0,,
413794316,1674713865,0,33779046,119826131,1,0,,
413794316,1674713866,0,33778998,119826103,1,0,,
413794316,1674714048,0,33779099,119826103,0,0,,
413794316,1674714109,0,33779202,119825996,0,0,,
413794316,1674714154,0,33779099,119826103,1,0,,
413794316,1674714369,0,33779099,119826103,0,0,,
413794316,1674714397,0,33779099,119826103,0,0,,
413794316,1674714411,0,33779099,119825996,0,0,,
413794316,1674714457,0,33779099,119825996,0,0,,
413794316,1674714488,0,33779099,119825996,0,0,,
413794316,1674714504,0,33779099,119826103,1,0,,
413794316,1674714760,0,33779099,119826103,0,0,,
413794316,1674714789,0,33779106,119826116,0,0,,
413794316,1674714790,0,33779099,119826103,0,0,,
413794316,1674714959,0,33779099,119826103,1,0,,
413794316,1674714986,0,33779120,119826141,1,0,,
413794316,1674714987,0,33779099,119826103,1,0,,
413794316,1674715002,0,33779099,119826103,1,0,,
413794316,1674715018,16120,33779099,119826201,4,16100,,
413794316,1674715049,17020,33778998,119826201,3,17000,,
413794316,1674715065,0,33778998,119826201,2,0,,
413794316,1674715108,21560,33778956,119826155,4,21500,,
413794316,1674715123,0,33778998,119826201,0,0,,
413794316,1674715139,0,33778998,119826201,0,0,,
413794316,1674715154,0,33778900,119826103,0,0,,
413794316,1674715184,0,33778900,119826201,0,0,,
413794316,1674715275,0,33778998,119826201,2,0,,
413794316,1674715290,0,33778998,119826201,2,0,,
413794316,1674715305,35020,33779099,119826201,3,35000,,
413794316,1674715335,31460,33779116,119826131,4,31400,,
413794316,1674715366,32150,33779202,119826103,3,32100,,
413794316,1674715381,33450,33779202,119826103,4,33400,,
413794316,1674715441,1150,33779301,119826103,5,1100,,
413794316,1674715457,1680,33779400,119826103,4,1600,,
413794316,1674715471,2210,33779391,119826091,4,2200,,
413794316,1674715472,2210,33779400,119826103,4,2200,,
413794316,1674715487,0,33779400,119826103,4,0,,
413794316,1674715520,0,33779400,119826103,1,0,,
413794316,1674715532,0,33779400,119826201,2,0,,
413794316,1674715547,0,33779499,119826201,3,0,,
413794316,1674715561,0,33779475,119826210,4,0,,
413794316,1674715564,0,33779499,119826201,4,0,,
413794316,1674715593,0,33779499,119826302,3,0,,
413794316,1674715623,13840,33779499,119826302,2,13800,,
413794316,1674715640,0,33779499,119826302,2,0,,
413794316,1674715668,0,33779400,119826401,2,0,,
413794316,1674715713,18240,33779366,119826361,3,18200,,
413794316,1674715729,20420,33779301,119826401,4,20400,,
413794316,1674715744,20770,33779301,119826302,4,20700,,
413794316,1674715759,21680,33779301,119826302,5,21600,,
413794316,1674715790,0,33779202,119826302,2,0,,
413794316,1674715819,0,33779226,119826266,0,0,,
413794316,1674715820,0,33779202,119826302,0,0,,
413794316,1674715850,0,33779202,119826302,1,0,,
413794316,1674715864,0,33779226,119826256,2,0,,
413794316,1674715986,0,33779202,119826302,1,0,,
413794316,1674716002,0,33779202,119826302,0,0,,
413794316,1674716015,0,33779245,119826326,0,0,,
413794316,1674716637,0,33779202,119826302,0,0,,
413794316,1674716770,0,33779202,119826302,0,0,,
413794316,1674716773,0,33779206,119826311,0,0,,
413794316,1674716775,0,33779202,119826302,0,0,,
413794316,1674716896,0,33779202,119826302,0,0,,
413794316,1674716924,0,33779201,119826326,0,0,,
413794316,1674716926,0,33779202,119826302,0,0,,
413794316,1674717077,0,33779202,119826302,0,0,,
413794316,1674717091,0,33779190,119826316,0,0,,
413794316,1674717095,0,33779202,119826302,0,0,,
413794316,1674717368,0,33779202,119826302,0,0,,
413794316,1674717395,0,33779196,119826300,0,0,,
413794316,1674717397,0,33779202,119826302,0,0,,
413794316,1674717823,0,33779202,119826302,0,0,,
413794316,1674717838,0,33779202,119826302,0,0,,
413794316,1674717845,0,33779210,119826266,0,0,,
413794316,1674717853,0,33779202,119826302,0,0,,
413794316,1674718112,0,33779202,119826302,0,0,,
413794316,1674718125,0,33779196,119826291,0,0,,
413794316,1674718128,0,33779202,119826302,0,0,,
413794316,1674718715,0,33779202,119826302,0,0,,
413794316,1674718759,0,33779181,119826276,0,0,,
413794316,1674718760,0,33779202,119826302,0,0,,
413794316,1674718942,0,33779202,119826302,0,0,,
413794316,1674718989,0,33779202,119826302,2,0,,
413794316,1674719004,0,33779202,119826302,3,0,,
413794316,1674719019,0,33779099,119826302,3,0,,
413794316,1674719170,0,33779099,119826201,2,0,,
413794316,1674719185,0,33779099,119826201,1,0,,
413794316,1674719216,0,33779099,119826302,1,0,,
413794316,1674719602,0,33779099,119826302,0,0,,
413794316,1674719616,0,33779080,119826340,0,0,,
413794316,1674719620,0,33779099,119826302,0,0,,
413794316,1674719651,0,33779099,119826302,0,0,,
413794316,1674719694,0,33779099,119826302,0,0,,
413794316,1674719707,0,33779080,119826346,0,0,,
413794316,1674719709,0,33779099,119826302,0,0,,
413794316,1674719976,0,33779099,119826302,0,0,,
413794316,1674719992,0,33779099,119826302,0,0,,
413794316,1674719998,0,33779081,119826336,0,0,,
413794316,1674720022,0,33779099,119826302,0,0,,
413794316,1674720036,0,33779076,119826336,0,0,,
413794316,1674720037,0,33779099,119826302,0,0,,
413794316,1674720069,0,33779099,119826302,0,0,,
