DWT,mmsi
,413856339
,636023387
,413856348
,413856347
,233501282
,636023395
,413856357
,636023407
,413856367
,413856381
,41611906
,413856387
,412283524
,412283525
,412283538
,412283542
,636023448
,413856412
,413987486
"187,900",564196000
,413856418
,413856419
,413856428
,413987501
,564196014
,413856431
,413463221
,412283574
,413856437
,413856442
,412283578
,413856444
,412283579
,413856448
,413856456
,413332171
,413332175
,356578001
,356578003
,356578008
,413070042
,413856475
,413856474
,413332187
,413332190
,413332191
,413856478
,413856477
,413856485
"49,200",414774000
47731,414774000
,414774002
,414774004
,412414711
,412414712
,414774010
,412414716
,414774012
,414774014
,412414720
,413987587
,413987588
,413856534
,412414744
,374666011
,370996000
,412283686
,413987627
0,413332270
,412283695
,413987634
,414643001
,413332281
,414643003
,413332282
,413332286
,413332290
,413332294
,312669001
,413987658
,312669002
,413332299
,413332303
"53,100",413332320
53098,413332320
"325,000",372700000
,413332321
,412018085
,413332333
,413332335
,412414832
,413332338
,412414835
,413332339
,412018088
,412414847
,412018090
,412414887
,412283821
,485422000
,413987763
,412283839
,412283842
"74,300",414381000
74255,414381000
,414381001
,413987785
,412283851
,414381002
,414381006
,412283855
,414381007
,412414930
,413856725
,413856727
,412283867
,413856731
,416004002
,413856745
,412414961
,412414963
,335999989
,412414971
,412414975
,413987841
,413856775
,413856776
,413987847
,413332490
,413332491
,412414986
,412414988
,413332494
,413332495
,413856782
,413856783
,413856781
,413332500
,413332501
,413332502
,413332503
,413332506
,413332507
"170,000",235074588
,413332508
,413332510
,413332511
,413332509
,414250013
,235074595
,412415018
,235074606
,235074610
,412415027
"170,000",235074612
,413856821
,413856827
,235074622
,235074623
,466941000
,413856842
,413856843
,413856844
,413856845
,413856856
,414119004
,413856861
,412415072
,413332580
,413856869
,413856878
,413201519
,413201523
,413201525
,413332598
,412018139
,412284024
,566949000
,370341000
,413856905
,413856907
,413856912
,413856914
,413856915
,413856917
,413856919
,370341017
,412284063
"74,400",413988000
,413988001
,413988002
,413988004
,413988005
,413988009
,412284074
,413988015
,413856944
,413988017
,413988018
,412284082
,413988019
,413856951
,412284091
,412284092
,412284093
,412284094
,413332670
,413988033
,412284098
,412284099
,413856962
,412284101
,413856964
,412284103
,413856974
,412284111
,412284112
,412284113
,412284114
,413856978
,413856977
,413856982
,413856984
,413856985
,412415205
,413856997
,413332720
,413988084
,413988085
"3,700",412022010
,412022011
,412022014
,413857023
,412022015
,413463810
,413463811
,413857027
,412018167
,413857028
,413857031
,412018168
,413857033
,413857034
,413857036
,413857038
,413332750
,413332751
,413857041
,412018172
,601290016
,413857063
,413857064
,413857065
,413857066
,413857069
,321320240
,412284213
,412284215
,351860025
,413857081
,413857083
,412284223
,413857087
,413857091
,412018180
,981267785
,412153162
,227734862
,227734863
,441222001
,412284250
,412153179
"57,300",351729000
,412284266
,351729002
,351729003
,413201781
,413201782
,413201783
,412415351
,413595001
,413201789
,413201790
,413201791
"45,700",373487000
,413463960
,166000026
,412284317
,413464050
,412284424
,414441018
"56,100",229439000
,412415513
,214890013
,413070900
,412284499
,413202004
,413333082
,413202010
,413202011
,412284516
,413857385
,413202032
,413988465
,412284541
,413988478
,413857406
,413988485
,413333140
,413857433
,413857436
,413857443
,413464230
,256829005
,413857461
,412808886
"28,500",372963000
,413857466
,372963002
,371128004
,413857482
,301921995
,413857484
,413857486
,371128017
,371128018
"47,800",414775000
47443,414775000
,412284634
,413988571
,413333210
,413333211
,412284637
,413988576
,412284642
,413988579
,412284645
,412284647
,413333230
,412284656
,412284658
,412284659
,413857524
,412284671
,966588168
,412284685
,414644001
,414644016
,414644017
,414644018
570,413333330
,413857618
,413333334
,413464407
,412415854
,413464440
,413464441
,413464442
,413464443
,413464445
,413857663
,413857664
,413857665
,413202311
,413857674
,413202318
,413202319
,413202320
,413202321
,413202322
,413857683
,413202323
,413857682
,413202326
,413202327
"37,600",477427600
,413202329
,413202331
,413857692
,413857694
,413857708
,413857717
,412284859
,413857723
,312408000
,413857729
,312408005
,413857747
,412284894
,412284896
"63,500",548993000
,548993004
"72,800",414251000
72844,414251000
,414251001
,414251002
"60,500",563148800
9805,412416000
,413202461
,352254002
,391968819
,352254006
,413857885
,412416105
,412285035
,372177017
,412330962
,412285064
,413333640
"64,000",413989000
,413989005
,413989006
,412416147
,412330968
,312015000
,413989017
,413989019
,412330971
,412285121
,413857995
,413858003
,413858004
,412285141
,412285142
,412285143
,412285150
,412416222
,413858016
,412285162
"48,200",373750000
"5,000",373750000
,413858037
,412285175
,373750010
,413858044
,413858045
,413858047
,412285202
,412285203
,412285204
,412285226
,412285229
,413464887
,413858105
,412285259
,566557003
,412285263
,413858134
,413858137
,413858138
,413858139
,413464924
,412285279
,319093102
,413858165
,413858166
,373488000
,413858181
,373488006
,412416393
,412416395
,413333931
,413333935
,245955001
,413333947
,413858263
,413333982
,413858282
,413989357
"33,100",413334000
,413334001
,413334002
,413334003
,413334005
,412285431
,413334009
,413334010
,413334013
,413334015
,413989376
,413858306
,413334031
,413858323
,413858331
,413858332
,413858334
,413334046
,413858341
,412285491
,413203001
,413858362
,412285499
,413203003
,413858365
,413465151
,413858373
,412416587
,413858389
,273611350
,273611351
,413858393
,273611358
,551221855
,413858407
,413334130
,413334131
,413334134
,413334135
,413334138
,413334139
,413334140
,413334141
,413334142
,413858434
,413858438
,412285594
,412285595
,413334171
,412416669
,412285598
,412285599
,412285608
,413858473
,412285609
,256441003
,413858475
,256441004
,256441007
,413203121
,413858486
,413858487
,412285624
,413203128
,412285626
,413858488
,412285625
,413858496
,413858497
,413858498
,412285636
,412023496
,413203150
,413858517
,413334230
,413203166
,413334242
,413989606
,413334252
,413425254
,412416754
,412285686
,413989627
,565771003
,412285696
,413989632
,413425258
"80,000",414645000
,414645001
,413203210
,414645002
,414645006
,414645007
,412285714
,412285715
,414645016
,413425262
,413203227
,220265249
,412285734
,220265258
,220265259
,258014005
,413989686
,220265272
,220265275
,413989693
,220265279
,413989706
"56,700",414514000
,414514001
,414514002
,414514003
,413858644
,414514004
,414514005
,414514007
,412678999
"61,100",412679000
,412679002
,412679001
,414514009
,414514012
,413989724
,414514015
,412679006
,413989726
,413334371
,413334374
"35,000",413465450
,441777003
,413465451
,413465454
,413465455
,413858671
,413989743
,413858675
,413989752
,413465467
,305200000
,413858689
,413858693
,413858695
,413465480
"61,700",477035400
,477035402
,477035407
,412416919
68140,414383000
,414383001
,414383002
,414383003
,413858717
,413858721
,413858722
,477166500
,413858724
,413858726
,413858727
,413858732
,477690801
,413858745
,357891002
,413334461
,413858751
,100989901
,413858772
,413858773
,413858774
,413858776
,413858782
,413858783
,413858786
,414252002
,414252005
,414252007
,414252009
,414252015
,414252016
,414252017
,414252018
,414252019
,413858806
"95,800",212139000
,212139001
,413858811
,413858812
,521600004
,413858821
"205,900",241237000
,241237001
,241237002
,241237004
,241237005
,354090002
,412285975
,241237016
,241237017
,413203480
,241237019
,413858845
,412285983
,413858847
,413989921
,413334570
,413334573
,413334574
"79,700",412286000
77878,412286000
,413858865
,412286003
,413334579
,413858868
,413858874
,413989946
,413334586
,413858876
,412286015
,413989954
,413858883
,563149900
"179,700",241106000
,413989968
,241106001
,241106002
,241106004
,241106007
,998833239
,241106009
,241106011
,413858909
,241106013
,241106014
,413989984
,241106015
,413989982
,412286048
,413858925
,413858926
,412286063
,413334640
,413334641
,413858934
,413990008
,413334649
,413334650
,413334651
,413990013
,413334654
,413858959
,413858961
,413858967
,413858968
,413858977
,413858978
,413858979
,413858988
,413203629
,413858989
,413858992
,413858993
,413858994
,413859006
,412286143
"56,900",248184000
,413990084
,413859012
,413203663
,413859028
,413334742
,413334743
,413203677
,231800032
,413859049
,231800042
,413859051
,412417269
,413859064
,413859065
,231800056
,413859066
,413859067
,413859068
,412286207
,876543234
,876543235
,413859075
,413859077
,413859085
,231800083
,876543251
,413859093
,413859097
,413859111
,413990185
,413859117
,413859118
,413203759
,413859119
,413859121
,413859131
,413990207
,413859136
,413990209
,413859154
,413859155
,413859156
,413859157
,413859174
,413859177
,413859179
,413859186
,413859188
,1899900
,413859198
,413859201
,413859203
,413465990
,413859209
,413990284
,413990287
,413990289
,413859218
,413859223
,413859226
,413466011
,229572001
,413859236
,413859247
,413990323
,413859256
,413859258
,413334971
,413334970
,413990332
,413859263
,413334975
,413990349
,413335001
,413335002
,413335003
,563150300
,413335005
,413335006
,413990365
,563150302
,413859295
,413859296
,413990367
,413859302
,413859306
,413990379
,413990382
,413859311
,413990383
,373227001
,413859321
,373227003
,412286458
,412417543
"61,200",205717000
,413859338
,413859349
,413859351
,413859354
,412286495
,413859382
,412286519
,413859385
,412286524
,413859388
,413859395
,413859396
,413859397
,413859403
,413859408
,413859409
,413859427
,413859428
,413859429
,413204070
,413859431
,413204071
,413073001
,413073004
,413859436
,477691501
,413073007
,477691502
,477691503
,413859438
,413859441
,413859442
,413859451
,477691517
,477691518
,413859461
,413859462
,413859465
,412286607
,413859472
,413859477
,413204122
,413990555
,413204127
,413859491
,414777001
,413335210
,413335211
,413990572
,414777004
,412286636
,414777003
,413859501
,413335214
,413335215
,412286646
,312803000
,414777017
,413335226
,414777018
,414777019
,412286653
,477560511
,413859522
,413859524
,413859525
,413859529
,413859531
,413990603
,413859544
,413859545
,413335260
"2,500",412024540
,412024541
,413335263
,412024543
,413990637
428,412024560
,412024561
,412024562
,414646001
"60,000",414646000
,414646003
,414646005
,414646002
,414646004
,412024565
,413335290
,412024571
,414646006
,414646007
,413859582
,413859575
,273612535
,413859578
,412024569
,412024574
,412024575
,413990655
,412024573
,413859587
,413859589
,215809800
,413859592
,413859595
,412286749
,413990706
,477167416
,477167417
,477167418
,477167419
,412286781
,413990722
,412286794
,413990736
,412286805
,413990744
,412286813
,370737018
,413990782
"80,200",414384000
80230,414384000
,414384001
,414384009
,412286875
,413990838
,412024770
,412024771
,413335491
,414384066
,413990851
,412024775
"47,300",413335490
,412024774
,412811210
,412417987
,412024780
,412024781
,414253005
,412024783
"74,200",414253000
74242,414253000
,414253001
,413335506
,412024787
,413335507
,412024782
,414253007
,413335503
,412024786
"7,500",413335510
,412024791
432,412024790
,412024796
,412024797
,414253018
,412024798
,412024799
,413990885
,413859823
"56,600",477167600
,477167601
,412024820
,412024821
,412024822
,412024823
,412418036
"63,400",354091000
,354091001
,354091002
,304939002
,354091004
,354091005
,412024831
,412024829
,412024830
,412024828
,413859843
426,412024840
,412024841
,412024842
,412024843
,412024844
,412024845
,412024846
,412024847
,413990928
,413990929
,413466641
,413466644
,413466645
,413466646
,412024857
,413466650
,413466651
,413466652
,413859867
,413466653
,413466654
,413859869
,312148000
,413990939
,413859874
,413859875
,413859877
,412024870
,413990951
"3,700",413204520
,413204521
,413990952
,413859883
,412287016
,413204525
,412024871
,413204527
,412024886
,413728831
,413859917
,413990991
"3,700",413204560
,413204561
,413204563
,413204564
,413990996
,413990998
,413859951
,413466740
,372048000
,413859978
,413860003
"56,900",248185000
,248185001
,248185002
,248185003
,248185004
,248185006
,413860019
,413860022
,413860023
,248185017
,477167805
,357368013
,412418256
,412418258
,412287188
,413860095
,413335810
,413991175
,413991188
,413860124
,413860137
,564724015
,413335863
,413991236
,413335891
,413335895
,412287331
,412287335
,412287337
,412287339
,412287341
,412287343
,412287347
,412287353
,412287355
,413860219
,413991294
,413335943
,412549515
,477692301
,477692302
,477692303
,412549519
,413860243
,477692317
,477692318
"82,600",355140000
,413860263
,413860264
,413991339
,413991344
,412287411
,412287412
,413991348
,412287414
,413860275
,413860278
,413991349
,525009339
"53,400",413336000
53393,413336000
,413860289
,413336003
,412287429
,413336007
,413991373
,413860303
,413991394
,413860326
,413860328
,413860335
,477692401
,412287474
,412287475
,477692402
,477692407
,413860345
,351339001
,412418553
,351339003
,477692410
,477692411
,412287481
,477692413
,477692414
,412287495
,413860361
,413860373
,413991467
,413860402
,413860407
,412418617
,413860411
834,412418620
,412287554
,413991499
,412418639
,413860449
,412418662
,372966007
,412418680
,413860474
,565904000
,412287618
,413860489
,413860497
,412287647
1438,412418720
,413860511
,412418723
,412418724
,413205160
,413205161
,413205162
,412025515
,413205163
,412418733
,413205164
,413205165
,413205166
,413205167
,412418732
,412418737
,413860533
,413860534
,413205176
,413205177
,413205178
,413860543
,413860545
,413991628
,413991629
,416482001
,413860568
,413860569
,413860575
"63,600",314508000
,413860586
,413991659
,413860588
,412287724
,413860597
,413860605
,413860606
,413860614
,412418829
,413860621
"56,100",352650000
,205194000
,205194001
,205194002
,205194004
,352650001
,205194005
,205194006
,413991705
,205194009
,413860635
,413860636
,205194012
,413860638
"3,500",413205280
,413205281
,413205282
,413205283
,413860644
,413205284
,413205285
,413205288
,413205289
,413205290
,413991723
,413205292
,413860655
,413205296
,413205297
,413205298
,412287804
,412287805
,412287806
,412287807
,250282815
,413991743
,413991744
,413860689
,412287827
,413860691
,413860696
,413860704
,413860707
,413991791
,413860721
,413991799
,413860728
,413860731
,413991806
,413860736
,413860741
,413991819
,413991823
,413860755
,413860756
,413860768
,413991844
,413860782
,413336495
"73,900",414254000
,414254001
,412287924
,412287925
,412287927
,414254014
,413991871
,413991879
,413860815
,413860823
,413860828
,412287969
,413860843
,412287979
,413860845
,413860846
,413860852
,413860854
,413860855
"50,000",414123000
49970,414123000
,414123001
,414123002
,414123003
,414123007
,413991935
,412419074
,413860874
,413860875
,413860887
,413991971
,413860914
,413860916
,413860919
,413860922
,235603003
,235603005
,413991998
,413860933
,413860939
,413860951
,413860967
,355665002
,413860973
,355665007
,413336690
,413336691
,413336695
,413336698
,413336702
"209,500",563152000
,563152001
,413860997
,413992071
,413861009
,412419226
,412419231
,413992097
,42796210
,413861043
,413861047
,355534013
"70,400",564856000
700,564856000
,413861069
"175,900",563152100
,563152102
,413861096
,413861105
,413861106
,460018
,413861119
,413861124
,413205783
,413599000
,413599001
,413599003
,413599004
,413205791
,412419364
,413861158
,413992231
,413992232
,413992233
,413861167
,33621296
,413861168
,413336882
,413861181
,412419409
,413861208
,413861209
,413861219
,413861224
,413861226
,413861227
,413336951
,412419457
,413861249
,413861251
,413992347
,413336990
,413337010
,412550610
,413861342
,413861347
810,413992423
,412419560
"206,000",477300200
,477300201
,413861367
,413992447
,413992449
,412288522
,413599247
,412550671
,563152401
,373098002
,413337110
,412288534
,412550686
,412550687
"183,200",353044000
,413861444
,412550731
,412550734
,412550735
,412288591
"37,000",372967000
,412550747
,413337182
,413861471
,413992545
,412288612
,413861478
,413337191
,413861487
,413861492
,413861494
,413861495
,414779001
,414779002
,413861514
,413861523
,413992595
,440207000
,413861531
,413992621
,413861553
,413861557
,413861567
,413861593
,563152607
,413861606
,413861608
,205195000
,205195002
,205195006
,413206270
,413992707
,413861638
,413337350
,412550931
,413992733
,413861665
,413861667
,413861669
,413861698
,413861706
"53,500",414386000
,414386002
,414386003
,414386006
,414386007
,414386010
,414386014
,414386015
,312412000
,413337450
,413337451
,413337454
,413337455
,312412018
,413861747
"181,000",477300600
,413861753
,413337466
,413337467
"22,100",413337470
,354224001
,412419973
,413861766
,413337480
,413861769
,412551054
,413337486
,413337490
,413337491
,413337494
,413337495
"75,900",414255000
75940,414255000
,414255001
,413337498
,414255003
,413337499
,414255005
,413337502
,413337503
,413206442
,412026801
,412551090
,412551091
,412026806
,412420023
,412026808
,412551099
,413861821
,412551103
,412026822
,413861839
,413861843
,413861845
,413468631
,412551127
,413992926
"73,500",414124000
73541,414124000
,414124001
,413861858
,414124003
,414124002
,414124005
,413861864
,414124013
,414124015
13300,574294000
,414124017
,414124018
,413992952
,413861888
,413861891
,413992968
,413861905
,413861914
,413861916
,412420143
"76,200",412158000
76150,412158000
,412158002
,412158007
,413861943
,412158008
,412158012
,1048381504
,972884035
,373885007
,412289111
,413337691
,413337695
,412289119
,972884064
,413861997
,413861999
,413993077
,413993078
,413862019
,412420241
,412420242
,412420244
,412420248
,413993123
,972884134
,413862059
,413993134
,972884144
,413731000
,413731001
,413731002
,413731003
,413731004
,413468862
,412289219
,413862085
,413862087
,300878024
,412551371
,413337820
,413337821
,413337823
,413862114
,972884197
,413862135
,412289274
,413862155
,413993237
,413993238
,413993241
,413862177
,413337890
,413862179
,413862184
"171,800",240585000
,240585001
,240585002
,413993258
,240585003
,240585005
,240585006
,240585007
,20121907
,413993273
,240585018
,413862203
,413862205
,413862214
,413862226
,413862233
,413862246
,413206886
,413862247
,356977001
,356977002
,413993321
,413337960
,356977005
,356977004
,413206897
,413993331
,413993332
,356977018
,356977019
,413993339
,412289409
,412289412
,413993349
,412289413
,412289415
,412289414
,413862283
,413862285
,413993358
,412289423
,413993361
,413338001
,413338002
,412289428
,412289430
,412289431
,413338009
,413338010
,413338013
,413862318
,412289456
,413993393
14400,305859000
,413338041
,413338042
,413338046
,413862338
,566168003
,413862339
,566168002
,972884425
,413862349
,413993422
,413862351
,566168014
,566168016
,566168018
,413862368
,362220007
,413862379
,413862381
,413862384
,413993458
,413862394
,413862401
,413862434
,413993516
,413076016
,413993528
"38,500",374803000
,413993530
,413862459
,413862467
,413862469
,4131401
,4131402
,413993546
,413469260
,413862478
,4131407
,413993552
,413862486
,351079001
,4131419
"49,300",414780000
47443,414780000
,414780001
,414780005
,413993578
,414780011
,413862515
,413862536
,371002002
,371002004
,371002005
,371002006
,371002007
,412551831
,371002009
,413862554
,371002011
,371002013
,413862569
,413469359
"50,000",413338290
,413338291
,413338294
,413338295
,413993657
,413338298
,413338299
,414649018
,413338302
,413993665
,413993667
10587,413207250
,413207251
,413207255
,413207258
,413207262
,413862631
,413862634
,413862635
,413338360
,414518009
,413338361
,413338362
,413338363
,414518013
,413993735
,413993739
,413862675
,413862698
,413993775
,413862706
,413993779
,412289851
,413862716
,312413000
,413862731
,413862735
2022,413862737
,413862738
,312413016
,210439001
,210439002
,210439005
,477301601
,413862758
"52,700",352390000
,413862771
,413993853
,413207421
"74,200",414256000
74228,414256000
,414256001
,413862798
,414256016
,414256018
,312282003
,312282004
,312282011
,372181917
,312282014
,413862816
,413993888
"62,000",357764000
,413862823
,413862827
,413993903
,413862834
,413338560
"76,500",414125000
75551,414125000
,414125001
,413862856
,10030030
,413993944
,413993948
,413862877
,413862878
,441388000
,413993953
,413862881
,413993959
,413862888
,413862891
,413993965
,417008622
,413993966
,355798000
,413862895
,413862896
,413862927
455,413994002
,413994015
,413862944
,413338661
20850,413207590
,413338662
,413862953
,413862958
,413862959
,413338671
,413862961
,413862964
"175,400",477826100
,477826108
,275188801
,413862978
,413338690
,413338691
,413994052
,413338694
,413338695
,413338698
,413338699
,413994061
,413862991
,413338703
,413862993
,413994066
,413338706
,413994071
8051,413207640
,413207642
,413863004
,413207645
,413469790
"70,800",412028000
69393,412028000
,412028001
,248188001
,412028002
,412028004
,413469799
"35,500",229969000
,413863016
,413994087
,248188010
,413994098
,413994101
906,413207670
,972885111
,413994105
,413994107
,413994113
"73,400",370085000
,413863049
,413863054
,413863055
,413338770
,413338771
,413863058
,413863061
,413863062
,413863063
,413994139
,413994149
,413994154
,413863084
,413863086
,413863088
,413863092
,413863095
,413338807
,413994171
,413863115
,514264269
,413994193
,112921817
,413338842
,413994204
,413994207
,413994214
,413994216
,413863145
,413994217
,413863147
,413863148
,413863151
,413863153
,413863154
,412421366
,413994245
,413994248
,413994249
,413994252
,240586001
,240586002
,905252113
,413994261
,240586008
,413469981
,240586014
,240586013
"56,100",351604000
,351604001
,351604004
,351604005
,351604010
,413994285
,905252142
,351604018
,413470010
,413470011
,413470014
,413470015
,110300479
,413863239
,413863241
,413863242
,413994317
,392760655
,413863252
,413863253
,109251928
,413863259
,413338971
,413863264
,413863265
,413863277
,413863284
,630001015
"57,500",413339000
57674,413339000
,413339001
,413339002
,413339003
,413994362
,413339005
,413863294
,630001018
,413339007
,412421507
,413863309
,413994391
,413863324
,413994396
,413863325
,356847005
,413994398
,413863331
,413994404
,413863336
"89,500",353177000
,353177003
,413994414
,413207983
,413863344
,630001073
,413994428
,413994429
,413207996
,413207998
,413863363
,413863364
,413994442
,413994443
,413863374
,413994452
,413994457
,413863387
,413863391
,413863392
,413863393
,413994469
,413863398
,413863399
,413994477
,413863409
,413863413
,413994496
,413994497
,120000006
"57,600",413077000
,120000009
,413077001
,413077002
,413994507
,413863436
,413077004
,120000015
,413863438
,413994509
,413077003
,413077005
,413077007
,413863448
,413077017
,413077018
,413994523
,413863452
,477302301
,477302302
,477302303
,413339170
,413339171
,413339174
,413339175
,413863463
,413863464
,413339178
,413339179
,413339180
,413339182
,413339183
,413339186
,413863481
,413863482
,413863484
,413863487
,351080003
,413863491
,351080005
,351080006
,351080007
,413994568
,413863497
,351080010
,413994571
,351080013
,351080014
,413863502
,413994577
,351080018
,351080019
,413994579
,413863509
,413208150
,413208151
,413863512
"22,800",574951000
,413994581
,413863511
,462884444
,413208158
,413208159
,413994593
,413863522
,413994594
,413863523
1030,413994605
,413863558
,413339278
"57,100",414650000
,414650001
,414650002
,413994643
,413994644
,413863569
,414650007
,413863579
,413994658
,413863586
,413863588
,413863593
,413863596
,413863604
,413863605
,413994685
,413863615
,354488001
,413339330
,413994697
,413863627
,413863628
,413339342
,413994704
,413339346
,413863637
"35,100",413339350
,413994711
"60,800",414519000
,414519001
,413339351
,414519004
,413339359
,413863649
,413863651
,413994723
,413994726
,413208300
,413994732
,413863664
,563023602
,413994739
9814,413208310
,223416056
,413863676
,413208319
,413994752
,413863689
,413208331
,413208334
,413208335
,413339410
,413339411
,413863699
,413863704
,413994778
,413208347
,413994783
"76,100",414388000
76099,414388000
,413863713
,414388002
,413863717
,215945001
,215945002
,215945003
,215945004
,215945005
,215945006
,215945007
,413208364
,413208365
,413339442
507,413208370
,413208371
,413863732
,413208374
,413863735
,215945016
,215945017
,215945018
,413994811
,413208376
,413208377
,413208379
,413208383
,413994816
,413863749
,477302600
,413863756
,413863764
,413994837
,477826901
"52,000",352391000
,413863768
,477302619
,352391005
,413863777
,413994852
,413863782
,414257001
,413863792
"171,000",477040500
,413863798
,413994881
,413994882
,413863809
2150,413994887
,413863825
,413994898
,413994903
,413863836
,413863842
,413863846
,414126000
,414126001
,413994931
,414126005
,414126006
,413994935
,414126012
,413863869
,413863875
,413863879
,413208521
,413208522
,413208524
,413208525
,413863885
,413994967
,413863895
,413208537
,413863897
,413863898
,413863896
,413208538
,413994974
,413994975
,413863899
,413994972
,413863901
,413863902
,413863904
,566956000
,413994985
,548737001
1780,413994987
,548737004
,413863917
,413863918
,413994988
,413994996
,413994998
,413863928
,413995002
,413863935
,413863939
,413208580
,413339654
,413863943
,413339658
,413339662
,413863951
,413208591
,413995024
,413339663
,413863952
,413863956
,413863957
,413339666
,413995029
,413863958
,413470751
,413995041
,413995045
,413995046
,412422190
,413995057
,413995058
,413995062
,413863993
,413863994
,413995067
,413995068
,658575421
,413863998
,413863999
,413864001
,413995073
,413864003
,413864006
"56,600",412029000
57000,412029000
57000,412029000
,413339720
,413995082
,413339721
,413339722
,412029004
,413995083
,412029007
,413339727
,413339724
,413339725
,413864015
,412422230
,412029016
,413339736
,412029018
,413339737
,413339738
,413864029
,413864041
,413864043
,413864047
,412280078
,413339760
,413995121
,412422260
,477302900
,413864053
,413864055
,355537016
,413864054
,413864058
,413339771
,413995127
,355537017
,413995129
"57,000",351867000
,351867001
"46,000",413339770
,413864062
,413339774
,413339775
,413864068
,413864069
"69,000",413733000
69043,413733000
,413733001
,413733004
,413995152
,413733016
,413733017
,413733018
,413995163
,413864095
,413864099
,413208742
,413208748
,413995191
,822022329
,413864123
,413864124
,413995199
,413864132
,413995205
"61,100",477696200
,413864138
,413995213
,413470925
,413995216
,413995217
,413864146
,413864147
,413864145
,413864153
,413864154
,413995231
,413864166
,413270062
,413270063
,413864176
,357110002
,413864179
,413995252
,413864182
,413995256
"75,300",355275000
,413864184
,413864187
,413208827
,355275004
,563155208
,413995274
,413995276
,413864211
,413995289
,413995291
,413864222
,413995298
,413864235
,413864236
,413995308
,413864238
,413864239
,413270076
,413995315
,413864244
,413864245
,247009600
,247009608
,413864265
27400,413471050
,413471051
,247009615
,247009616
,18026835
,413995354
,413995356
,413995357
,477434205
,413864287
,563155300
,412553580
,563155309
,643240304
,413864308
13570,413208950
,413208951
,413995382
,413864316
,413864317
,413208958
,413208959
,413995396
,413864326
,413864327
"120,600",477696400
"56,100",353178000
,413995414
,413864344
,413864345
,413995416
,413995417
,413995423
,413864365
,412422573
,413864366
,412422581
,412422583
,413995451
,412422588
,413995453
,413995454
,413864382
,412422590
,413864385
,412422591
,413995467
,413995469
,413995476
12200,273355230
,413864423
,413864429
,776409583
"57,600",413078000
,413078001
,413078002
,477696501
,477696502
,413995511
,477696503
,413078009
,413078005
,405213688
,413995516
,477696509
,477696510
,477696511
,413864448
,413864449
,412553726
,413864446
,413864447
,413995524
,413995525
,413995528
,413995535
,413864468
,413995547
,413995553
,413864483
,413864485
,413995557
,413864487
,563155500
,413864493
,413209135
,413995567
,414782001
,414782002
"45,000",414782000
44933,414782000
,413864498
,413995573
,413995568
,413995574
,414782007
,413471289
,413471290
,413471291
,414782014
1376,413995584
,413864515
,413864516
,413995588
,413864527
5010,413209170
5010,413209170
,413209171
,413864535
,413864536
,413209183
,413995622
,413995627
,413864557
,416486001
,416486004
,413995638
,416486007
,413995639
,412684920
,413995641
,416486012
,416486013
,413864574
,416486015
,413340290
,413864584
,312677002
,413864586
,412553870
,413340306
,413995667
,413995668
,413995674
,413995677
,413995678
,441914015
,413995679
,413995685
,413864621
2174,413995698
,854135480
,413995705
,413864634
,477696701
"52,100",414520000
,414520001
,414520004
,413995719
,413995721
,414520011
,413995725
,414520018
,414520019
,413864662
,413864675
,413995754
,413995755
,413995756
,413864696
,413864699
,413995772
,413864701
,413864708
,413864709
,413864711
"80,200",414389000
80226,414389000
,414389001
,413995783
,413864716
,413864733
,413995809
,413864738
,413995812
,413209381
,413209382
,413209383
,413209380
,413209388
,413209389
,413209391
,413209396
,413209398
,413209399
,413995832
,305075000
,413864766
,413995838
,412280222
,413864775
,413995849
"56,500",477434700
,413995853
,477434701
"75,600",414258000
75569,414258000
,413995856
,413995867
,413864796
,413995868
,477434716
,414258014
,413995873
,552932195
,413995878
,413471598
,413995889
,413995892
,413995895
860,413209470
,477696903
860,413209480
,413864841
,413864848
,413995926
1701,413995927
1701,413995928
,414127002
,800265115
,414127004
,413864861
,414127005
,413995946
760,413995956
,413995962
,413864896
"28,400",372184000
"46,100",413340610
,413864898
,413340611
,413995973
,413864902
,413340619
,413340622
,413995982
,413340623
,413340626
,413340627
,413995986
,413995995
,477172701
,477172702
,413996001
,413996010
,413340660
,413340662
,412423159
,413340663
,413864954
,413340668
,413996032
,257365007
,413864977
,412423189
,412423193
,412554267
,413996063
,456201249
,413865000
,413865001
,413865002
,412554290
,413996085
,413865016
,413865018
9890,413209660
,413996093
,413865027
,413865028
,413996104
,413996105
,412554323
,413996118
,412030040
,370087001
,351868001
,351868002
,413996129
,351868003
,413996135
,351868013
,351868015
,351868017
,413865073
,351868018
,413865075
,713888882
,413996147
,413865078
,412554360
,413996154
,413996155
,413996158
,477959301
,477959302
,413865095
,440997002
,440997003
,477959309
,477959310
,440997007
,235082896
,477959311
,209786001
,413865107
,209786002
,357242001
,413209751
"178,000",240719000
,440997018
,412554396
,413865123
,413865124
,413865127
9885,413209770
,413209771
,45946028
,412423345
,413996212
,413209781
,413209782
,413209783
,413209786
,413209787
,413209788
,413209789
,413865146
,610079931
27300,413471950
27000,413471950
,413996238
,413471951
3032,412423380
,413996245
,412423382
,413471961
,412423389
,413996253
,413471966
,378213598
,413996258
27300,413471970
"324,200",353441000
"32,000",477959400
,413865198
,413996277
,413140011
,412554490
,413996283
,412554491
,412554494
,412554495
,413996289
,413996292
,413996293
,413865221
0,413472010
,413865226
,413865228
,413340941
,413340942
,413472011
